1.5029424E9,4261.48,2.189061,9965,13500,11850.01,9100.01,11400,"","",13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029433E9,4261.45,9.119865,9965,13500,11850.01,9100.01,11400,-0.02999999999974534,-11.308926000000001,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029442E9,4310.07,21.923552,9965,13500,11850.01,9100.01,11400,48.61999999999989,12.803687,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029451E9,4308.83,13.948531,9965,13500,11850.01,9100.01,11400,-1.2399999999997817,7.975021000000002,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.502946E9,4304.31,5.101153,9965,13500,11850.01,9100.01,11400,-4.519999999999527,-19.049684,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029469E9,4320.0,15.947495,9965,13500,11850.01,9100.01,11400,15.6899999999996,10.846342,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029478E9,4291.37,2.155453,9965,13500,11850.01,9100.01,11400,-28.63000000000011,13.792042,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029487E9,4315.32,0.030815,9965,13500,11850.01,9100.01,11400,23.949999999999818,-2.124638,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029496E9,4330.0,0.065364,9965,13500,11850.01,9100.01,11400,14.680000000000291,0.096179,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029505E9,4311.02,3.500913,9965,13500,11850.01,9100.01,11400,-18.979999999999563,-3.435549,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029514E9,4345.45,3.494176,9965,13500,11850.01,9100.01,11400,34.42999999999938,-0.006737000000000215,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029523E9,4324.35,0.169238,9965,13500,11850.01,9100.01,11400,-21.099999999999454,3.324938,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029532E9,4316.62,0.001541,9965,13500,11850.01,9100.01,11400,-7.730000000000473,-0.170779,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029541E9,4291.38,0.038918,9965,13500,11850.01,9100.01,11400,-25.23999999999978,-0.040459,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.502955E9,4300.0,0.718901,9965,13500,11850.01,9100.01,11400,8.61999999999989,0.679983,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029559E9,4349.99,3.683889,9965,13500,11850.01,9100.01,11400,49.98999999999978,4.40279,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029568E9,4360.71,0.766417,9965,13500,11850.01,9100.01,11400,10.720000000000255,4.450306,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029577E9,4360.7,0.075843,9965,13500,11850.01,9100.01,11400,-0.010000000000218279,0.690574,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029586E9,4360.69,0.099262,9965,13500,11850.01,9100.01,11400,-0.010000000000218279,-0.175105,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029595E9,4360.69,0.031285,9965,13500,11850.01,9100.01,11400,0.0,-0.130547,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029604E9,4360.0,0.006296,9965,13500,11850.01,9100.01,11400,-0.6899999999995998,-0.037581,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029613E9,4360.0,2.288705,9965,13500,11850.01,9100.01,11400,0.0,-2.295001,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029622E9,4436.51,8.4108,9965,13500,11850.01,9100.01,11400,76.51000000000022,6.122095,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029631E9,4444.0,0.057822,9965,13500,11850.01,9100.01,11400,7.489999999999782,8.468622,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.502964E9,4400.0,4.65968,9965,13500,11850.01,9100.01,11400,-44.0,-4.601858,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029649E9,4440.0,0.614651,9965,13500,11850.01,9100.01,11400,40.0,-4.0450289999999995,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029658E9,4415.0,2.078235,9965,13500,11850.01,9100.01,11400,-25.0,-1.463584,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029667E9,4460.0,17.512833,9965,13500,11850.01,9100.01,11400,45.0,15.434598000000001,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029676E9,4474.8,16.084544,9965,13500,11850.01,9100.01,11400,14.800000000000182,33.597377,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029685E9,4485.39,8.844785,9965,13500,11850.01,9100.01,11400,10.590000000000146,24.929329000000003,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029694E9,4469.93,0.583082,9965,13500,11850.01,9100.01,11400,-15.460000000000036,8.261703,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029703E9,4427.3,1.505642,9965,13500,11850.01,9100.01,11400,-42.63000000000011,-2.088724,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029712E9,4441.87,11.174158,9965,13500,11850.01,9100.01,11400,14.569999999999709,9.668516,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029721E9,4418.12,9.921389,9965,13500,11850.01,9100.01,11400,-23.75,1.2527690000000007,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.502973E9,4431.13,1.089877,9965,13500,11850.01,9100.01,11400,13.010000000000218,-8.831512,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029739E9,4411.0,0.846974,9965,13500,11850.01,9100.01,11400,-20.13000000000011,0.24290299999999998,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029748E9,4445.88,1.258943,9965,13500,11850.01,9100.01,11400,34.88000000000011,0.4119689999999999,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029757E9,4440.0,2.459375,9965,13500,11850.01,9100.01,11400,-5.880000000000109,-1.2004320000000002,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029766E9,4445.0,7.50464,9965,13500,11850.01,9100.01,11400,5.0,5.0452650000000006,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029775E9,4459.0,20.089478,9965,13500,11850.01,9100.01,11400,14.0,27.594118,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029784E9,4452.71,17.338465,9965,13500,11850.01,9100.01,11400,-6.289999999999964,2.7510130000000004,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029793E9,4467.81,4.310344,9965,13500,11850.01,9100.01,11400,15.100000000000364,-13.028120999999999,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029802E9,4477.53,9.855382,9965,13500,11850.01,9100.01,11400,9.719999999999345,14.165726,13286.460360000001,11288.01,9289.55964,6444.308279999999
1.5029811E9,4470.82,20.231706,9965,13500,11850.01,9100.01,11400,-6.710000000000036,-10.376323999999999,13286.460360000001,11288.01,9289.55964,6444.308279999999
