1504759500.0,4537.22000000,4549.52000000,4531.09000000,4541.17000000,4.73783800,1504760399999,21499.09084034,26,2.06502400,9370.35680933,11136.55725536
1504760400.0,4542.35000000,4555.04000000,4542.35000000,4548.17000000,1.77483500,1504761299999,8074.34801545,7,0.90126500,4098.78257275,11129.24523226
1504761300.0,4555.22000000,4556.14000000,4550.01000000,4556.14000000,2.16294700,1504762199999,9848.15543963,11,0.81986500,3733.88142125,11096.30669096
1504762200.0,4561.90000000,4561.90000000,4548.14000000,4548.14000000,6.02838200,1504763099999,27455.05404603,41,2.78549600,12693.12170523,11087.20173126
1504763100.0,4542.35000000,4561.81000000,4511.97000000,4519.48000000,10.88100200,1504763999999,49327.84791389,63,5.32710300,24181.65978222,11093.86950655
1504764000.0,4519.47000000,4533.08000000,4511.97000000,4533.08000000,0.81294600,1504764899999,3679.37111290,8,0.72630100,3288.43147225,11080.79836191
1504764900.0,4533.08000000,4533.08000000,4498.39000000,4515.83000000,4.48252200,1504765799999,20258.31877223,35,1.53840800,6962.10778473,11125.48808599
1504765800.0,4527.91000000,4544.07000000,4511.89000000,4544.07000000,2.35191100,1504766699999,10654.36525705,27,0.76944900,3489.09678257,11125.09639271
1504766700.0,4548.13000000,4548.13000000,4498.40000000,4498.40000000,4.24549200,1504767599999,19248.71346034,21,2.58364900,11728.92532285,11127.38556690
1504767600.0,4515.25000000,4518.81000000,4482.00000000,4510.00000000,5.41547500,1504768499999,24399.64117099,36,2.11788400,9546.32024820,11115.72879954
1504768500.0,4492.91000000,4492.91000000,4452.00000000,4458.00000000,4.06629800,1504769399999,18194.37547116,41,1.21110100,5422.25230692,11139.05000745
1504769400.0,4475.46000000,4492.91000000,4458.00000000,4483.96000000,4.91762700,1504770299999,22046.32702094,29,2.23428400,10028.83568294,11131.09071992
1504770300.0,4483.97000000,4510.25000000,4483.97000000,4510.25000000,0.37418200,1504771199999,1678.89942254,5,0.04500000,202.85721000,11108.70317362
1504771200.0,4475.01000000,4495.42000000,4458.00000000,4482.31000000,2.90730200,1504772099999,13010.99592793,18,0.70350600,3150.73156517,11074.77636803
1504772100.0,4482.31000000,4492.00000000,4482.09000000,4491.00000000,1.72629800,1504772999999,7744.22711744,13,0.68257300,3062.02890073,11102.13983675
1504773000.0,4488.00000000,4514.14000000,4481.02000000,4510.25000000,6.51196400,1504773899999,29255.30512524,37,2.30275300,10352.25722832,11087.65681212
1504773900.0,4513.25000000,4561.90000000,4495.05000000,4531.07000000,10.86015200,1504774799999,49209.34422618,39,7.00118100,31794.78117577,11085.87852642
1504774800.0,4539.19000000,4539.20000000,4511.90000000,4539.10000000,3.70056700,1504775699999,16759.08478947,20,1.16808500,5295.21230783,11045.88526272
1504775700.0,4529.59000000,4547.31000000,4520.07000000,4547.31000000,4.41611700,1504776599999,20003.27415780,32,1.54928200,7025.42823892,11014.07763816
1504776600.0,4546.43000000,4586.14000000,4544.05000000,4564.56000000,4.94559900,1504777499999,22534.07487871,20,3.20923000,14625.98252665,11009.01792782
1504777500.0,4574.74000000,4589.99000000,4555.01000000,4571.66000000,4.87481700,1504778399999,22274.06174534,38,1.67654000,7669.98724553,11059.03184408
1504778400.0,4580.78000000,4608.43000000,4572.01000000,4608.43000000,4.69136400,1504779299999,21502.54867449,30,2.36803500,10861.20913780,11061.09481130
1504779300.0,4599.22000000,4607.43000000,4580.01000000,4585.01000000,5.65571500,1504780199999,25967.16970240,49,1.36798000,6284.67706875,11065.33273305
1504780200.0,4590.00000000,4594.46000000,4565.48000000,4573.00000000,11.82831900,1504781099999,54253.47298642,90,7.51748800,34461.11912847,11049.56649001
1504781100.0,4573.00000000,4594.32000000,4557.89000000,4589.40000000,5.74824500,1504781999999,26289.41668169,53,3.44427600,15766.36845687,11051.05698488
1504782000.0,4607.16000000,4626.53000000,4600.50000000,4613.67000000,6.38546300,1504782899999,29456.86081031,23,6.07314900,28019.18362391,11072.43688880
1504782900.0,4607.49000000,4639.44000000,4592.67000000,4625.35000000,4.25916700,1504783799999,19653.30816265,17,2.98795700,13797.83346009,11084.36794324
1504783800.0,4618.70000000,4649.92000000,4601.26000000,4614.99000000,2.80825100,1504784699999,12982.10122587,25,1.56670200,7252.64711693,11095.16228648
1504784700.0,4602.49000000,4614.99000000,4574.01000000,4613.94000000,11.19093700,1504785599999,51431.83976217,68,7.87601100,36187.47846510,11093.89849391
1504785600.0,4616.79000000,4629.91000000,4587.65000000,4618.40000000,13.11027000,1504786499999,60469.10183835,61,6.48534800,29897.53771701,11068.35976575
1504786500.0,4610.73000000,4633.67000000,4603.02000000,4608.01000000,7.21961700,1504787399999,33323.71235339,63,3.53470700,16319.92563015,10982.65292906
1504787400.0,4608.01000000,4650.00000000,4608.01000000,4634.46000000,35.33250300,1504788299999,163670.97730040,170,15.03163900,69651.59014547,10967.52516450
1504788300.0,4633.00000000,4705.53000000,4633.00000000,4674.00000000,14.26014200,1504789199999,66590.08922468,109,11.41851300,53367.19650470,11011.90627584
1504789200.0,4674.00000000,4690.44000000,4665.00000000,4672.63000000,2.52930100,1504790099999,11818.02201794,30,1.38944400,6493.41465198,10926.80206646
1504790100.0,4672.63000000,4705.53000000,4665.01000000,4681.65000000,7.33479400,1504790999999,34341.95797609,59,4.67065400,21873.19437318,10947.61194391
1504791000.0,4681.65000000,4705.53000000,4681.65000000,4691.76000000,19.04475700,1504791899999,89286.75927541,96,10.38107800,48695.97651911,10969.94375725
1504791900.0,4688.40000000,4723.32000000,4685.03000000,4710.00000000,5.42928400,1504792799999,25552.99274856,14,2.98875300,14078.02319035,10989.42868207
1504792800.0,4720.32000000,4743.49000000,4711.01000000,4727.22000000,15.48648400,1504793699999,73108.28317864,49,2.35490100,11133.36772886,10969.60442517
1504793700.0,4724.97000000,4729.51000000,4668.72000000,4689.99000000,19.63767600,1504794599999,92061.42342792,94,6.05739800,28486.75475670,11031.54814244
1504794600.0,4668.82000000,4699.88000000,4642.84000000,4643.07000000,4.56172100,1504795499999,21257.65084444,32,0.45053100,2108.72706335,11078.60007334
1504795500.0,4659.92000000,4669.99000000,4659.78000000,4669.81000000,1.49486400,1504796399999,6975.48080041,24,1.09686100,5120.78284038,11100.37768220
1504796400.0,4669.00000000,4676.33000000,4642.98000000,4676.33000000,2.75216700,1504797299999,12841.97167682,38,1.68956300,7894.25772552,11095.77472234
1504797300.0,4672.43000000,4695.61000000,4642.98000000,4695.61000000,8.18019500,1504798199999,38236.70074815,90,5.99820800,28054.06653668,11157.53500568
1504798200.0,4695.60000000,4695.61000000,4683.04000000,4694.04000000,2.60775200,1504799099999,12239.35496631,23,1.17239100,5503.90217517,11120.57796652
1504799100.0,4695.61000000,4759.25000000,4695.61000000,4755.00000000,6.22815500,1504799999999,29519.57692956,34,5.33146200,25270.87928466,11111.91865714
1504800000.0,4755.00000000,4755.00000000,4716.66000000,4738.03000000,5.40818500,1504800899999,25708.72730496,36,2.49018700,11840.33585494,11117.90566076
1504800900.0,4737.69000000,4788.59000000,4672.35000000,4788.59000000,4.89583100,1504801799999,23316.86481363,12,4.48207400,21360.75754214,11106.59863205
1504801800.0,4772.59000000,4772.83000000,4749.91000000,4749.91000000,5.84708200,1504802699999,27849.56355488,16,3.21831600,15356.20133756,11229.16332767
1504802700.0,4749.75000000,4749.99000000,4685.01000000,4705.03000000,9.17152300,1504803599999,43297.87222915,49,5.22567800,24705.63641996,11243.87710146
1504803600.0,4749.89000000,4771.98000000,4680.01000000,4680.01000000,4.18916100,1504804499999,19825.82004880,47,2.90193800,13775.12996184,11276.37566056
1504804500.0,4680.36000000,4763.33000000,4680.36000000,4741.94000000,3.66654200,1504805399999,17319.12489398,18,1.80776100,8602.02586888,11313.35147716
1504805400.0,4739.00000000,4739.00000000,4680.01000000,4695.12000000,0.78596300,1504806299999,3698.16137521,17,0.00136500,6.46873500,11285.04053636
1504806300.0,4707.98000000,4715.98000000,4689.92000000,4702.06000000,2.82433100,1504807199999,13299.51633985,13,2.08707900,9830.36784922,11325.64851327
1504807200.0,4711.25000000,4711.25000000,4702.04000000,4702.04000000,0.73136800,1504808099999,3440.60920349,11,0.18323700,863.27531625,11335.19689181
1504808100.0,4702.04000000,4727.93000000,4702.04000000,4714.17000000,0.99378400,1504808999999,4683.45342229,9,0.47000100,2215.50991385,11320.28739302
1504809000.0,4714.21000000,4714.21000000,4714.21000000,4714.21000000,1.28491100,1504809899999,6057.34028531,16,0.00000000,0.00000000,11388.36609659
1504809900.0,4714.21000000,4714.21000000,4688.00000000,4713.67000000,5.07067200,1504810799999,23877.94116512,25,2.79275500,13163.93158255,11397.40158473
